id,name,index,type,gears,drive_types,torque,brand_id,concern_id
4c4e8925-513f-4941-ad09-ce6426a59b2c,K41A,,4,0,{1},,9aec9657-026a-4893-81a4-eb92584d17b9,
d1ae0e47-6c09-4600-b378-cb747279c56c,K41B,,4,0,{1},,9aec9657-026a-4893-81a4-eb92584d17b9,
03e7ccf6-e6b0-4ba9-92f5-f093ca7a7ccb,C50A,,3,5,{1},,9aec9657-026a-4893-81a4-eb92584d17b9,
194cb10a-ed09-4f9f-a55b-6e93a7e0d8d6,C53A,,3,5,{1},,9aec9657-026a-4893-81a4-eb92584d17b9,
a99d2188-87c4-4cb3-b070-58613327b1f9,DF515,,3,5,{1},,69ebb8b7-580a-4cce-81ec-5b93134be4a8,
6b6c0d2e-af2f-4782-98ed-774ba713091f,DF727,,3,7,{1},,69ebb8b7-580a-4cce-81ec-5b93134be4a8,
5fe59fed-712b-457f-b457-06b3a5efbba0,DF733,,3,7,{1},,69ebb8b7-580a-4cce-81ec-5b93134be4a8,
6685a887-a9e9-4e8a-8a14-5f3887b8e44d,CVT7,,4,0,{1},,4640f65d-3711-4e54-a3b9-fe7e17e24ac2,
d861cae9-a077-4207-b5bb-a0bf1e32c152,CVT18,,4,0,{1},,4640f65d-3711-4e54-a3b9-fe7e17e24ac2,
7d71aaf3-fd1b-4642-8cdf-e43b23779dc2,CVT25,,4,0,{1},,4640f65d-3711-4e54-a3b9-fe7e17e24ac2,
628abe70-192d-490f-8b85-dd02c5ff9271,4HP14,,2,4,{1},,54e55778-ee5b-423c-9de8-c74d1f7194de,
240e6e0b-a017-4907-836a-b3d08f9fbafc,4HP16,,2,4,{1},,54e55778-ee5b-423c-9de8-c74d1f7194de,
b056892e-d3dc-41ad-a2dd-f0dae3e5c25b,4HP18,,2,4,"{1,2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
afc88186-77ad-4188-b0a7-a36d8f56953b,4HP20,,2,4,{1},,54e55778-ee5b-423c-9de8-c74d1f7194de,
6d9f6596-a186-41dc-ace9-7f0fa0b3e35d,4HP22,,2,4,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
1db98c94-5716-4313-90d9-4bc24cf05faf,4HP24,,2,4,"{1,2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
43615144-8b5c-4b03-bff3-2fb1eabc7c9b,5HP18,,2,5,{2},,54e55778-ee5b-423c-9de8-c74d1f7194de,
108cff3c-1094-4dd2-adc2-fdda9fdd6f8f,5HP19,,2,5,"{1,2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
a9e942f3-d87c-42b3-812e-44fb15dfb6a1,5HP24,,2,5,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
3d0e81b1-8dac-44d2-ac43-ef75debfbe5d,5HP30,,2,5,{2},,54e55778-ee5b-423c-9de8-c74d1f7194de,
063b84bf-6103-4e3e-b01e-6fdd83293e81,6HP19,,2,6,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
7927ad25-6cd8-4214-845d-937113449bee,6HP26,,2,6,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
aa482ee5-eb56-493c-a36a-873f25d65913,6HP32,,2,6,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
043c56e8-45d4-45de-9c79-7c242e370b5c,6HP21,,2,6,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
49de53be-03dd-4266-ae73-c43609652980,6HP28,,2,6,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
4701fe4b-a9c2-43cf-9252-f0fb005c88af,8HP45,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
17705a62-0172-4bc7-ab36-95e9b477cbcb,8HP55,,2,8,{3},,54e55778-ee5b-423c-9de8-c74d1f7194de,
5f1488c0-ccba-423d-b038-8c64f7a1f1e9,8HP70,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
13faf9b6-4ccf-4fbc-900f-2df12f70058f,8HP90,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
642cd4d4-2e71-4909-baea-234259e635a6,8HP50,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
9aacf17b-d32f-4c4a-a7cc-5e9657e5753e,8HP65,,2,8,{3},,54e55778-ee5b-423c-9de8-c74d1f7194de,
c2ecf729-a6be-40d9-815b-3b138b361a53,8HP75,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
9eaae56d-b373-4e2e-8706-4ee25284bca4,8HP95,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
77dacc97-bd2c-45e1-9ae7-4b2c28e02102,8HP51,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
318f33c0-74e4-4738-be0e-83e964b6eeaa,8HP76,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
7b368d12-7df2-4518-8f3b-25a6446e70e7,8HP60,,2,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
b0ea4c4d-a5ef-40cf-bf87-525d837ca07d,8HP80,,2,8,{3},,54e55778-ee5b-423c-9de8-c74d1f7194de,
0c0af933-bff5-4596-bcbf-c8e64c04f5f6,8HP100,,2,8,{3},,54e55778-ee5b-423c-9de8-c74d1f7194de,
9139dc47-de77-4a87-b063-d7eb50261e38,9HP28,,2,9,"{1,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
18bddc55-00c2-47b6-9ccf-91c33326061b,9HP48,,2,9,"{1,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
ca003d30-9e9f-4698-b75e-965f5c470bab,9HP50,,2,9,"{1,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
ee1cd24e-2ddc-416a-a58f-35698b851ef0,7DT-45,,3,7,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
6f07dfef-7731-4901-ab19-6d8a402e7e45,7DT-70,,3,7,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
e3f6563b-4f11-4e6b-88be-c181f351ae91,7DT-75,,3,7,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
6877c5bf-a828-48de-8ebe-ae4b500d9a39,8DT-55,,3,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
e78d16d0-b312-42f8-bc85-e2efe9a08000,8DT-80,,3,8,"{2,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
346eefed-cf4d-4547-936a-b2202912453a,CFT23,,4,0,{1},,54e55778-ee5b-423c-9de8-c74d1f7194de,
988c43bb-e80c-482c-98f1-f1a3fa808780,CFT30,,4,0,"{1,3}",,54e55778-ee5b-423c-9de8-c74d1f7194de,
